"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	644.5	646.5	191	"Alive"
"2"	7	642.5	636.5	182	"Alive"
"3"	8	645	626	219	"Alive"
"4"	9	643.5	613	204	"Alive"
"5"	10	652.5	608.5	203	"Alive"
"6"	11	655	606	221	"Alive"
"7"	12	667	612.5	225	"Alive"
"8"	13	671.5	607	244	"Alive"
"9"	14	688	603	267	"Alive"
"10"	15	707	596	262	"Alive"
"11"	16	725.5	591	254	"Alive"
"12"	17	732.5	590	227	"Alive"
"13"	18	739.5	585.5	193	"Alive"
"14"	19	741	572.5	269	"Alive"
"15"	20	738	562.5	225	"Alive"
"16"	21	736	549	152	"Transitional"
"17"	22	732.5	548	152	"Dead"
"18"	23	715.5	553	188	"Transitional"
