"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	588	342.5	183	"Alive"
"2"	4	570	323.5	254	"Alive"
"3"	5	562	334.5	208	"Alive"
"4"	6	556	345.5	199	"Alive"
"5"	7	549.5	327	212	"Alive"
"6"	8	540.5	317.5	235	"Alive"
"7"	9	531.5	317	226	"Alive"
"8"	10	535.5	320.5	238	"Alive"
"9"	11	545.5	338	213	"Alive"
"10"	12	551	353.5	261	"Alive"
"11"	13	557.5	369	245	"Alive"
"12"	14	557.5	379	273	"Alive"
"13"	15	562	391	293	"Alive"
"14"	16	582.5	407.5	275	"Alive"
"15"	17	583	410.5	90	"Dead"
"16"	18	589.5	387.5	532	"Dead"
"17"	19	595	392	345	"Dead"
"18"	20	607.5	408.5	618	"Dead"
"19"	21	619.5	401.5	746	"Dead"
"20"	22	609	413.5	307	"Dead"
"21"	23	599	405.5	344	"Transitional"
"22"	24	605	391.5	281	"Alive"
"23"	25	610	387	296	"Alive"
"24"	26	610	387	299	"Alive"
"25"	27	616	398	352	"Alive"
"26"	28	617	414.5	361	"Alive"
"27"	29	621	411	663	"Transitional"
