"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	661	497.5	184	"Alive"
"2"	7	673	504	124	"Alive"
"3"	8	687.5	503	163	"Alive"
"4"	9	692.5	494	148	"Alive"
"5"	10	694	492	211	"Alive"
"6"	11	703.5	490.5	184	"Alive"
"7"	12	716.5	482.5	208	"Alive"
"8"	13	723	472.5	254	"Alive"
"9"	14	728.5	470	229	"Alive"
"10"	15	706	471	235	"Alive"
"11"	16	721.5	462.5	273	"Alive"
"12"	17	727	459.5	264	"Alive"
"13"	18	729.5	462	252	"Alive"
"14"	19	740.5	467	273	"Alive"
"15"	20	746	466.5	288	"Alive"
