"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	1004.5	6.5	218	"Alive"
"2"	13	1009.5	9.5	210	"Alive"
"3"	14	1020.5	19.5	120	"Alive"
"4"	15	1018.5	19.5	227	"Alive"
"5"	16	1018.5	21	217	"Alive"
"6"	17	1022.5	12.5	238	"Alive"
"7"	18	1022	11	130	"Alive"
"8"	19	1014.5	0.5	64	"Alive"
"9"	20	1039.5	5	206	"Dead"
"10"	21	1035	11	122	"Alive"
"11"	22	1036.5	18.5	287	"Alive"
"12"	23	1039	18	287	"Alive"
"13"	24	1031.5	40	302	"Alive"
"14"	25	1045	20.5	336	"Alive"
"15"	26	1034	41.5	327	"Alive"
"16"	27	1027.5	53.5	246	"Alive"
"17"	28	1026.5	58	349	"Alive"
"18"	29	1053	50.5	194	"Alive"
"19"	30	1039.5	48	226	"Alive"
"20"	31	1030	42.5	266	"Alive"
"21"	32	1024.5	45	209	"Alive"
