"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	524	162	156	"Alive"
"2"	6	539.5	167.5	167	"Alive"
"3"	7	559.5	162	164	"Alive"
"4"	8	547.5	155.5	145	"Alive"
"5"	9	567.5	156.5	168	"Alive"
"6"	10	581.5	154.5	128	"Alive"
"7"	11	589.5	163.5	139	"Alive"
"8"	12	609	166	129	"Alive"
"9"	13	611.5	175	303	"Alive"
"10"	14	626	181.5	260	"Alive"
"11"	15	629	188	260	"Alive"
"12"	16	637.5	185	333	"Alive"
"13"	17	635	181.5	324	"Alive"
"14"	18	638.5	198	227	"Transitional"
"15"	19	631	190	335	"Transitional"
"16"	20	630	188.5	358	"Transitional"
"17"	21	629.5	189.5	370	"Transitional"
"18"	22	627.5	189.5	422	"Dead"
