"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	1018.5	808.5	147	"Alive"
"2"	6	1007	803.5	211	"Alive"
"3"	7	992.5	802.5	218	"Alive"
"4"	8	974.5	806.5	197	"Alive"
"5"	9	975	807.5	217	"Alive"
"6"	10	975.5	802	243	"Alive"
"7"	11	983.5	796.5	249	"Alive"
"8"	12	991.5	790	248	"Alive"
"9"	13	990.5	776	249	"Alive"
"10"	14	987.5	770.5	264	"Alive"
"11"	15	993	766	275	"Alive"
"12"	16	991	769.5	281	"Alive"
"13"	17	991	770	276	"Alive"
"14"	18	991.5	772	291	"Alive"
"15"	19	982	785	282	"Alive"
"16"	20	986	778.5	306	"Alive"
"17"	21	977.5	778	367	"Alive"
"18"	22	972.5	779.5	395	"Alive"
"19"	23	969	783.5	329	"Alive"
"20"	24	968.5	786.5	405	"Alive"
"21"	25	959	784.5	414	"Alive"
"22"	26	955	787	414	"Alive"
"23"	27	947.5	790.5	372	"Alive"
