"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	106	611	153	"Alive"
"2"	5	107.5	614.5	178	"Alive"
"3"	6	101.5	618.5	230	"Alive"
"4"	7	101	618	233	"Alive"
"5"	8	93	617.5	218	"Alive"
"6"	9	91	615	269	"Alive"
"7"	10	77.5	623	251	"Alive"
"8"	11	66	627	319	"Alive"
"9"	12	64.5	627.5	276	"Alive"
"10"	13	66.5	621	262	"Alive"
"11"	14	65.5	601.5	257	"Alive"
"12"	15	64.5	593.5	282	"Alive"
"13"	16	67.5	591	301	"Alive"
"14"	17	67	584	278	"Alive"
"15"	18	73.5	581	309	"Alive"
"16"	19	80	572.5	312	"Alive"
"17"	20	84	553.5	325	"Alive"
"18"	21	96	548.5	331	"Alive"
"19"	22	81.5	550.5	347	"Alive"
"20"	23	78	549.5	290	"Alive"
"21"	24	75.5	547.5	204	"Transitional"
"22"	25	70	555.5	176	"Alive"
"23"	26	72	564	218	"Alive"
"24"	27	59.5	569.5	178	"Alive"
"25"	28	56.5	583.5	267	"Transitional"
"26"	29	54.5	568	216	"Transitional"
"27"	30	52.5	566.5	545	"Transitional"
"28"	31	31.5	580.5	267	"Alive"
"29"	32	46	602.5	19	"Transitional"
