"tgi_measure","omitted_sample_id","n","pearson_r","pearson_p","spearman_rho","spearman_p","sign_matches_full_pearson","delta_pearson_r_from_full","influential_flag"
"TGI_percent_Day_17","A6-4N-RR",7,0.744202307493998,0.0550720967681137,0.607142857142857,0.148231161481161,TRUE,-0.0135214753431624,FALSE
"TGI_percent_Day_17","2N-A2-0",7,0.709025990327484,0.0744395780119634,0.321428571428571,0.482072038299678,TRUE,-0.0486977925096771,FALSE
"TGI_percent_Day_17","2N-A2-L",7,0.772185481464313,0.0419022075628032,0.607142857142857,0.148231161481161,TRUE,0.0144616986271522,FALSE
"TGI_percent_Day_17","A6-4N-O",7,0.709079893644884,0.0744074917903526,0.464285714285714,0.293934107600252,TRUE,-0.0486438891922769,FALSE
"TGI_percent_Day_17","2N-A4-R",7,0.622522777937592,0.135423786589082,0.321428571428571,0.482072038299678,TRUE,-0.135201004899569,FALSE
"TGI_percent_Day_17","2N-A4-RL",7,0.809784477013218,0.0272781772245309,0.642857142857143,0.119392373427411,TRUE,0.0520606941760573,FALSE
"TGI_percent_Day_17","4N-A8-RR",7,0.823579868351798,0.0227768614973298,0.607142857142857,0.148231161481161,TRUE,0.0658560855146376,FALSE
"TGI_percent_Day_17","4N-A8-RL",7,0.826629600999378,0.0218431532763405,0.785714285714285,0.0362384626798273,TRUE,0.0689058181622171,FALSE
